StudyHours,TuitionHours,ParentalEducation,SchoolType,FinalExamScore
8.599758370121654,5.239246864111149,Medium,Public,73.15789421885843
12.390093257849685,7.0740826697499735,High,Private,81.7842287715949
6.95362619043245,4.080615408413577,High,Public,69.28914297574967
8.882156305456823,2.4697124772536703,Medium,Public,77.03323203063664
10.754423750129043,4.713995778119889,Low,Private,79.77224522425757
13.13104805846868,6.100959634998571,High,Public,81.21693356053791
9.868499477854025,6.958347454220593,Low,Public,86.94672550096033
8.889600946613603,3.7704504055475834,Medium,Private,66.29059131882762
13.76231413888118,5.496699223236522,Low,Private,86.87909465647765
7.1039721991675115,4.5346895432199466,High,Public,63.30954883810643
5.602388086759836,4.894051645695864,Low,Private,69.80744317071617
10.880028900106664,7.644343347017035,Low,Private,81.6334358012759
8.995891551294777,3.497029671604847,Medium,Public,78.64851716762867
7.9575343657385735,5.253739661494573,Medium,Public,77.39912557969015
11.416712894598707,5.467693171765434,Medium,Private,78.09926888688724
10.487601427542398,6.085786324939347,High,Private,76.20918413841261
8.871842738526544,5.097983153470896,High,Private,73.81517654209888
7.439391202658211,5.308050539504102,Medium,Public,82.21871551474428
11.74491465656029,4.608351432578209,Medium,Public,88.4976988675283
11.300402355917322,5.269126941245108,High,Public,75.66315419685904
9.801648272441234,4.656807724502589,High,Public,80.5896348216431
13.693273992095332,5.6215718898560505,High,Public,77.1617486744884
7.859830467347695,4.630389663956366,High,Public,70.42853312534311
6.948949658150522,5.377100393902187,Medium,Public,67.32572814284202
8.616183860237511,4.970737186315022,High,Private,80.03487078780977
9.908827967289005,6.126050250772169,Medium,Private,72.5531437117942
10.486678898645383,4.948606276411514,Low,Public,80.54301838902039
9.51752788428734,3.2269675317931186,Low,Public,73.87905767409418
10.704110793028594,6.261921500713992,High,Public,79.92385968848062
7.496921151619112,4.094267699137381,Low,Private,79.49315860566628
12.88752920814652,4.34623366135118,Low,Public,91.09289486999137
9.835697643214862,4.404338705956508,Low,Private,75.55593925309964
12.234591663176255,6.374438093170817,High,Private,82.30125896310875
10.685450692755408,2.8643257860213045,High,Private,68.13302347052694
10.913506438307568,8.137748533659995,Low,Private,84.01234074090907
11.139534560464408,6.056056809066051,Medium,Private,91.12967061325786
10.89541712003463,5.223238914129159,Low,Public,78.98201591362337
11.285445519735088,4.945105999383713,High,Public,83.63234645426465
12.658305060264862,5.285554074857657,High,Private,76.25745461321989
10.39304233940294,5.521122428379338,High,Public,76.89389367270688
11.418007515177024,5.645215585950057,Low,Private,83.61616493829239
9.820528611425546,5.555604466003448,Medium,Private,78.50377591209651
12.880234430898945,5.089580681255248,High,Public,87.51817655573356
8.64721539588146,4.802661579692674,High,Public,71.48506373850861
13.60188086582163,4.848726716346488,Low,Public,75.72690906204465
9.919684098711313,4.805091719647319,Medium,Public,82.65745692850497
7.138449795763904,6.133770096867065,Low,Public,68.79680829047386
10.256208829821578,5.593556722280862,High,Private,81.43577288057436
8.637896685050238,2.0596113653357198,Medium,Public,72.61949475054614
11.681287097977448,5.655900776529761,Medium,Public,73.52765938558957
8.694752041395219,5.194736194718775,High,Public,80.42723546106873
9.10763313357044,4.981291243554103,Medium,Private,72.85436715982719
6.220918538108938,4.611481546911114,Medium,Public,69.63433250651936
9.095387361501846,6.124112719986013,Low,Private,75.58603098315494
5.152241346742087,5.947526462122858,High,Public,77.33872989783302
6.832194353028553,4.227122332176391,High,Public,76.722523245242
11.520829312288594,5.407052287124535,High,Private,72.09056413641039
11.571600317301664,4.028343265458714,High,Public,90.47985114233235
10.85091512356993,3.6203818352110693,High,Public,73.74086933738049
8.066047713741574,4.3732827754100345,Medium,Private,83.2042029755074
9.904577287716041,5.862393472382759,Low,Public,77.32169692330628
9.992794921818863,5.953125045376087,High,Private,77.21069388124218
7.6832706216149145,5.513085420097293,Low,Private,72.39953070798666
13.006796603534301,5.725095786847997,Low,Private,82.59728866244313
11.754724581151343,5.5161782871149585,Medium,Private,94.40569928209123
9.558071652340672,4.3585184047770476,High,Private,75.27210491524374
10.053771677989062,5.431922544673941,Medium,Public,76.74394501029558
10.416765615895105,5.800409525227682,High,Public,79.91919930709645
5.916530263151419,5.754291329813574,Medium,Public,65.62782153639967
9.505645234958806,6.1889133714746425,Low,Private,86.28026319858083
8.636031504004404,5.708303847201064,High,Private,68.47911460034474
7.996759980210169,5.351448207541583,Low,Private,70.95064923637568
9.43779941422809,6.070150238316428,Low,Private,82.66412573516477
13.595373053699046,4.97347874075094,Medium,Public,84.86272487236167
11.28168572253402,4.118125348772282,High,Public,81.4866353807267
8.857642020434406,4.836933036056236,Low,Private,82.6365041783803
11.145165562712318,4.255097355193551,Medium,Private,83.69198489987735
